,run_ID,crop,p,c1,c2,fertilizer subsidy (%),land area (ha),yield (kg/ha),production (kg),Nuse (kg),Nfert (kg/ha)
5427,034e323a-c4f7-44cc-8ae2-3b8663a32b00,maize,0,0,0,0.0,95203.46,1125.55,107155986.51,8904024.73,93.53
5428,034e323a-c4f7-44cc-8ae2-3b8663a32b00,sesame,0,0,0,0.0,632461.23,320.98,203009401.22,19724538.24,31.19
5429,034e323a-c4f7-44cc-8ae2-3b8663a32b00,sorghum,0,0,0,0.0,451581.63,1578.27,712716056.26,33889290.43,75.05
5430,522a40f7-a807-46dc-bbaa-75516ad7e6ec,cassava,30,30,50,-50.0,47887.57,2641.59,126499197.85,2611258.43,54.53
5431,522a40f7-a807-46dc-bbaa-75516ad7e6ec,groundnuts,0,0,0,0.0,296820.1,557.2,165387519.41,9225436.17,31.08
5432,522a40f7-a807-46dc-bbaa-75516ad7e6ec,maize,0,0,0,0.0,95203.46,1125.55,107155986.51,8904024.73,93.53
5433,522a40f7-a807-46dc-bbaa-75516ad7e6ec,sesame,0,0,0,0.0,632461.23,320.98,203009401.22,19724538.24,31.19
5434,522a40f7-a807-46dc-bbaa-75516ad7e6ec,sorghum,0,0,0,0.0,451581.63,1578.27,712716056.26,33889290.43,75.05
5435,adfa5878-076c-4f72-9ef6-597017a3224a,cassava,40,30,50,-50.0,47887.57,2641.59,126499197.85,2611258.43,54.53
5436,adfa5878-076c-4f72-9ef6-597017a3224a,groundnuts,0,0,0,0.0,296820.1,557.2,165387519.41,9225436.17,31.08
5437,adfa5878-076c-4f72-9ef6-597017a3224a,maize,0,0,0,0.0,95203.46,1125.55,107155986.51,8904024.73,93.53
5438,adfa5878-076c-4f72-9ef6-597017a3224a,sesame,0,0,0,0.0,632461.23,320.98,203009401.22,19724538.24,31.19
5439,adfa5878-076c-4f72-9ef6-597017a3224a,sorghum,0,0,0,0.0,451581.63,1578.27,712716056.26,33889290.43,75.05
5440,88e83c92-cc86-4553-bf2e-96ee200469ab,cassava,50,30,50,-50.0,47887.57,2641.59,126499197.85,2611258.43,54.53
5441,88e83c92-cc86-4553-bf2e-96ee200469ab,groundnuts,0,0,0,0.0,296820.1,557.2,165387519.41,9225436.17,31.08
5442,88e83c92-cc86-4553-bf2e-96ee200469ab,maize,0,0,0,0.0,95203.46,1125.55,107155986.51,8904024.73,93.53
5443,88e83c92-cc86-4553-bf2e-96ee200469ab,sesame,0,0,0,0.0,632461.23,320.98,203009401.22,19724538.24,31.19
5444,88e83c92-cc86-4553-bf2e-96ee200469ab,sorghum,0,0,0,0.0,451581.63,1578.27,712716056.26,33889290.43,75.05
5445,cd9bc902-5ac3-4e13-8dc6-37c42ade4c90,cassava,-50,40,-50,50.0,7581.45,12305.07,93290194.17,1148546.75,151.49
5446,cd9bc902-5ac3-4e13-8dc6-37c42ade4c90,groundnuts,0,0,0,0.0,305787.3,542.88,166006758.17,9320883.0,30.48
5447,cd9bc902-5ac3-4e13-8dc6-37c42ade4c90,maize,0,0,0,0.0,97444.3,1109.89,108152497.83,9234386.78,94.77
5448,cd9bc902-5ac3-4e13-8dc6-37c42ade4c90,sesame,0,0,0,0.0,653619.17,312.93,204539043.36,20094232.79,30.74
5449,cd9bc902-5ac3-4e13-8dc6-37c42ade4c90,sorghum,0,0,0,0.0,459521.78,1557.07,715508132.95,34556498.68,75.2
5450,58ee81de-c6f8-4023-9c86-6559526317a2,cassava,-40,40,-50,50.0,9754.14,10261.61,100093118.65,1475792.02,151.3
5451,58ee81de-c6f8-4023-9c86-6559526317a2,groundnuts,0,0,0,0.0,305661.43,542.89,165939248.75,9306413.63,30.45
5452,58ee81de-c6f8-4023-9c86-6559526317a2,maize,0,0,0,0.0,97085.72,1111.87,107946543.93,9144731.15,94.19
5453,58ee81de-c6f8-4023-9c86-6559526317a2,sesame,0,0,0,0.0,652825.77,313.06,204370893.51,20037142.93,30.69
5454,58ee81de-c6f8-4023-9c86-6559526317a2,sorghum,0,0,0,0.0,458626.95,1558.97,714986818.88,34390468.27,74.99
5455,048617f4-dff2-42c9-9243-28f9c134dbb4,cassava,-30,40,-50,50.0,9754.14,10261.61,100093118.65,1475792.02,151.3
5456,048617f4-dff2-42c9-9243-28f9c134dbb4,groundnuts,0,0,0,0.0,305661.43,542.89,165939248.75,9306413.63,30.45
5457,048617f4-dff2-42c9-9243-28f9c134dbb4,maize,0,0,0,0.0,97085.72,1111.87,107946543.93,9144731.15,94.19
5458,048617f4-dff2-42c9-9243-28f9c134dbb4,sesame,0,0,0,0.0,652825.77,313.06,204370893.51,20037142.93,30.69
5459,048617f4-dff2-42c9-9243-28f9c134dbb4,sorghum,0,0,0,0.0,458626.95,1558.97,714986818.88,34390468.27,74.99
5460,dace92df-b3ed-4316-9994-87dfcfe7cc77,cassava,-20,40,-50,50.0,14504.6,7708.45,111807912.11,2188280.88,150.87
5461,dace92df-b3ed-4316-9994-87dfcfe7cc77,groundnuts,0,0,0,0.0,305389.04,542.88,165790132.14,9274491.74,30.37
5462,dace92df-b3ed-4316-9994-87dfcfe7cc77,maize,0,0,0,0.0,96306.0,1116.2,107497100.4,8952166.1,92.96
5463,dace92df-b3ed-4316-9994-87dfcfe7cc77,sesame,0,0,0,0.0,651088.95,313.32,204000279.44,19911656.29,30.58
5464,dace92df-b3ed-4316-9994-87dfcfe7cc77,sorghum,0,0,0,0.0,456665.41,1563.16,713840208.94,34027952.99,74.51
5465,d26035ba-728a-432a-b58e-985ad8a2ff58,cassava,-10,40,-50,50.0,14504.6,7708.45,111807912.11,2188280.88,150.87
5466,d26035ba-728a-432a-b58e-985ad8a2ff58,groundnuts,0,0,0,0.0,305389.04,542.88,165790132.14,9274491.74,30.37
5467,d26035ba-728a-432a-b58e-985ad8a2ff58,maize,0,0,0,0.0,96306.0,1116.2,107497100.4,8952166.1,92.96
5468,d26035ba-728a-432a-b58e-985ad8a2ff58,sesame,0,0,0,0.0,651088.95,313.32,204000279.44,19911656.29,30.58
5469,d26035ba-728a-432a-b58e-985ad8a2ff58,sorghum,0,0,0,0.0,456665.41,1563.16,713840208.94,34027952.99,74.51
5470,68d7da87-64c1-4842-b74f-62b3e4e50a62,cassava,0,40,-50,50.0,19712.36,6177.66,121776313.1,2964534.66,150.39
5471,68d7da87-64c1-4842-b74f-62b3e4e50a62,groundnuts,0,0,0,0.0,305094.65,542.86,165624270.21,9239050.07,30.28
5472,68d7da87-64c1-4842-b74f-62b3e4e50a62,maize,0,0,0,0.0,95458.07,1120.97,107005813.93,8746415.51,91.63
5473,68d7da87-64c1-4842-b74f-62b3e4e50a62,sesame,0,0,0,0.0,649181.38,313.61,203589335.93,19773076.74,30.46
5474,68d7da87-64c1-4842-b74f-62b3e4e50a62,sorghum,0,0,0,0.0,454507.53,1567.79,712572769.27,33631471.02,74.0
5475,b31db75f-3bc5-48cc-ac71-ce1aa13b2bf6,cassava,10,40,-50,50.0,22464.38,5621.36,126280396.88,3372674.59,150.13
5476,b31db75f-3bc5-48cc-ac71-ce1aa13b2bf6,groundnuts,0,0,0,0.0,304940.77,542.85,165535608.43,9220133.89,30.24
5477,b31db75f-3bc5-48cc-ac71-ce1aa13b2bf6,maize,0,0,0,0.0,95012.9,1123.5,106746823.59,8639901.23,90.93
5478,b31db75f-3bc5-48cc-ac71-ce1aa13b2bf6,sesame,0,0,0,0.0,648171.72,313.76,203370220.25,19699431.8,30.39
5479,b31db75f-3bc5-48cc-ac71-ce1aa13b2bf6,sorghum,0,0,0,0.0,453364.23,1570.26,711898694.16,33422406.49,73.72
5480,8b939190-7f7b-42d9-87ea-74eae968e085,cassava,20,40,-50,50.0,25305.35,5157.98,130524414.39,3792487.48,149.87
5481,8b939190-7f7b-42d9-87ea-74eae968e085,groundnuts,0,0,0,0.0,304783.08,542.82,165443344.75,9200471.56,30.19
5482,8b939190-7f7b-42d9-87ea-74eae968e085,maize,0,0,0,0.0,94555.47,1126.11,106479933.72,8531521.43,90.23
5483,8b939190-7f7b-42d9-87ea-74eae968e085,sesame,0,0,0,0.0,647128.17,313.91,203142611.97,19623116.05,30.32
5484,8b939190-7f7b-42d9-87ea-74eae968e085,sorghum,0,0,0,0.0,452181.93,1572.82,711199781.24,33206951.49,73.44
5485,96491f3e-de8c-4994-ad1c-768db1cdf916,cassava,30,40,-50,50.0,25305.35,5157.98,130524414.39,3792487.48,149.87
5486,96491f3e-de8c-4994-ad1c-768db1cdf916,groundnuts,0,0,0,0.0,304783.08,542.82,165443344.75,9200471.56,30.19
5487,96491f3e-de8c-4994-ad1c-768db1cdf916,maize,0,0,0,0.0,94555.47,1126.11,106479933.72,8531521.43,90.23
5488,96491f3e-de8c-4994-ad1c-768db1cdf916,sesame,0,0,0,0.0,647128.17,313.91,203142611.97,19623116.05,30.32
5489,96491f3e-de8c-4994-ad1c-768db1cdf916,sorghum,0,0,0,0.0,452181.93,1572.82,711199781.24,33206951.49,73.44
5490,a5cf18d4-a5e5-4be4-9562-9f69abcaf82f,cassava,40,40,-50,50.0,25305.35,5157.98,130524414.39,3792487.48,149.87
5491,a5cf18d4-a5e5-4be4-9562-9f69abcaf82f,groundnuts,0,0,0,0.0,304783.08,542.82,165443344.75,9200471.56,30.19
5492,a5cf18d4-a5e5-4be4-9562-9f69abcaf82f,maize,0,0,0,0.0,94555.47,1126.11,106479933.72,8531521.43,90.23
5493,a5cf18d4-a5e5-4be4-9562-9f69abcaf82f,sesame,0,0,0,0.0,647128.17,313.91,203142611.97,19623116.05,30.32
5494,a5cf18d4-a5e5-4be4-9562-9f69abcaf82f,sorghum,0,0,0,0.0,452181.93,1572.82,711199781.24,33206951.49,73.44
5495,421a0292-b0aa-4d44-bf99-d18dcf48ab71,cassava,50,40,-50,50.0,34302.93,4139.44,141994923.36,5111724.34,149.02
5496,421a0292-b0aa-4d44-bf99-d18dcf48ab71,groundnuts,0,0,0,0.0,304290.91,542.72,165146190.5,9137305.84,30.03
5497,421a0292-b0aa-4d44-bf99-d18dcf48ab71,maize,0,0,0,0.0,93121.09,1134.42,105637970.12,8198591.36,88.04
5498,421a0292-b0aa-4d44-bf99-d18dcf48ab71,sesame,0,0,0,0.0,643814.23,314.4,202412373.76,19379555.19,30.1
5499,421a0292-b0aa-4d44-bf99-d18dcf48ab71,sorghum,0,0,0,0.0,448424.85,1581.02,708966452.86,32527371.28,72.54
5500,9db695a2-56de-42e7-a84a-10579e3e182a,cassava,-50,40,-40,40.0,7063.98,12804.29,90449327.72,1006142.77,142.43
5501,9db695a2-56de-42e7-a84a-10579e3e182a,groundnuts,0,0,0,0.0,305724.84,543.08,166031624.59,9326723.03,30.51
5502,9db695a2-56de-42e7-a84a-10579e3e182a,maize,0,0,0,0.0,97591.6,1109.12,108241035.72,9274588.04,95.03
5503,9db695a2-56de-42e7-a84a-10579e3e182a,sesame,0,0,0,0.0,653717.58,312.98,204601175.17,20117388.42,30.77
5504,9db695a2-56de-42e7-a84a-10579e3e182a,sorghum,0,0,0,0.0,459855.99,1556.42,715727889.32,34629705.73,75.31
5505,600a46e9-8a9a-405e-98b6-a32bda6e6ebb,cassava,-40,40,-40,40.0,9090.89,10676.35,97057491.17,1293565.4,142.29
5506,600a46e9-8a9a-405e-98b6-a32bda6e6ebb,groundnuts,0,0,0,0.0,305580.56,543.13,165971373.02,9313949.61,30.48
5507,600a46e9-8a9a-405e-98b6-a32bda6e6ebb,maize,0,0,0,0.0,97274.04,1110.88,108059995.9,9195760.55,94.53
5508,600a46e9-8a9a-405e-98b6-a32bda6e6ebb,sesame,0,0,0,0.0,652952.0,313.12,204451048.13,20066955.92,30.73
5509,600a46e9-8a9a-405e-98b6-a32bda6e6ebb,sorghum,0,0,0,0.0,459056.51,1558.13,715269792.21,34484316.52,75.12
5510,8485c72c-af0b-4ce4-82b3-34441560f285,cassava,-30,40,-40,40.0,9090.89,10676.35,97057491.17,1293565.4,142.29
5511,8485c72c-af0b-4ce4-82b3-34441560f285,groundnuts,0,0,0,0.0,305580.56,543.13,165971373.02,9313949.61,30.48
5512,8485c72c-af0b-4ce4-82b3-34441560f285,maize,0,0,0,0.0,97274.04,1110.88,108059995.9,9195760.55,94.53
5513,8485c72c-af0b-4ce4-82b3-34441560f285,sesame,0,0,0,0.0,652952.0,313.12,204451048.13,20066955.92,30.73
5514,8485c72c-af0b-4ce4-82b3-34441560f285,sorghum,0,0,0,0.0,459056.51,1558.13,715269792.21,34484316.52,75.12
5515,a887d43c-f8ce-4172-823b-e0bcdce57cc8,cassava,-20,40,-40,40.0,13526.56,8017.38,108447589.84,1920538.6,141.98
5516,a887d43c-f8ce-4172-823b-e0bcdce57cc8,groundnuts,0,0,0,0.0,305267.18,543.26,165838321.9,9285767.7,30.42
5517,a887d43c-f8ce-4172-823b-e0bcdce57cc8,maize,0,0,0,0.0,96582.18,1114.74,107664289.95,9025833.94,93.45
5518,a887d43c-f8ce-4172-823b-e0bcdce57cc8,sesame,0,0,0,0.0,651275.48,313.42,204120151.07,19956044.52,30.64
5519,a887d43c-f8ce-4172-823b-e0bcdce57cc8,sorghum,0,0,0,0.0,457302.6,1561.9,714261653.75,34166363.24,74.71
5520,f284a929-82a4-4031-b181-8b312e5fbcd7,cassava,-10,40,-40,40.0,13526.56,8017.38,108447589.84,1920538.6,141.98
5521,f284a929-82a4-4031-b181-8b312e5fbcd7,groundnuts,0,0,0,0.0,305267.18,543.26,165838321.9,9285767.7,30.42
5522,f284a929-82a4-4031-b181-8b312e5fbcd7,maize,0,0,0,0.0,96582.18,1114.74,107664289.95,9025833.94,93.45
5523,f284a929-82a4-4031-b181-8b312e5fbcd7,sesame,0,0,0,0.0,651275.48,313.42,204120151.07,19956044.52,30.64
5524,f284a929-82a4-4031-b181-8b312e5fbcd7,sorghum,0,0,0,0.0,457302.6,1561.9,714261653.75,34166363.24,74.71
5525,c7f5f3c3-7794-49cc-9ecb-0680fc3a8fcf,cassava,0,40,-40,40.0,18395.61,6422.92,118153425.72,2605520.73,141.64
5526,c7f5f3c3-7794-49cc-9ecb-0680fc3a8fcf,groundnuts,0,0,0,0.0,304926.79,543.38,165690371.76,9254472.61,30.35
5527,c7f5f3c3-7794-49cc-9ecb-0680fc3a8fcf,maize,0,0,0,0.0,95827.62,1119.0,107230726.63,8843316.69,92.28
5528,c7f5f3c3-7794-49cc-9ecb-0680fc3a8fcf,sesame,0,0,0,0.0,649433.2,313.74,203753204.09,19833455.51,30.54
5529,c7f5f3c3-7794-49cc-9ecb-0680fc3a8fcf,sorghum,0,0,0,0.0,455370.78,1566.08,713146255.83,33817782.47,74.26
5530,6546be09-89b9-4f09-813a-de935668fefc,cassava,10,40,-40,40.0,20971.36,5843.4,122544014.28,2966484.79,141.45
5531,6546be09-89b9-4f09-813a-de935668fefc,groundnuts,0,0,0,0.0,304748.19,543.44,165611297.23,9237765.68,30.31
5532,6546be09-89b9-4f09-813a-de935668fefc,maize,0,0,0,0.0,95430.55,1121.25,107001726.81,8748432.74,91.67
5533,6546be09-89b9-4f09-813a-de935668fefc,sesame,0,0,0,0.0,648457.71,313.91,203557515.3,19768257.79,30.49
5534,6546be09-89b9-4f09-813a-de935668fefc,sorghum,0,0,0,0.0,454346.18,1568.3,712552559.55,33633607.0,74.03
5535,58697008-d30a-4e34-952a-d961ac2d71b0,cassava,20,40,-40,40.0,23632.38,5360.63,126684489.06,3338368.91,141.26
5536,58697008-d30a-4e34-952a-d961ac2d71b0,groundnuts,0,0,0,0.0,304564.7,543.49,165529016.0,9220396.03,30.27
5537,58697008-d30a-4e34-952a-d961ac2d71b0,maize,0,0,0,0.0,95021.86,1123.59,106765418.16,8651603.16,91.05
5538,58697008-d30a-4e34-952a-d961ac2d71b0,sesame,0,0,0,0.0,647449.22,314.09,203354209.82,19700655.21,30.43
5539,58697008-d30a-4e34-952a-d961ac2d71b0,sorghum,0,0,0,0.0,453285.83,1570.61,711936605.6,33443524.69,73.78
5540,bdffc3f2-edc8-4ead-857d-1dae50d81dd8,cassava,30,40,-40,40.0,23632.38,5360.63,126684489.06,3338368.91,141.26
5541,bdffc3f2-edc8-4ead-857d-1dae50d81dd8,groundnuts,0,0,0,0.0,304564.7,543.49,165529016.0,9220396.03,30.27
5542,bdffc3f2-edc8-4ead-857d-1dae50d81dd8,maize,0,0,0,0.0,95021.86,1123.59,106765418.16,8651603.16,91.05
5543,bdffc3f2-edc8-4ead-857d-1dae50d81dd8,sesame,0,0,0,0.0,647449.22,314.09,203354209.82,19700655.21,30.43
5544,bdffc3f2-edc8-4ead-857d-1dae50d81dd8,sorghum,0,0,0,0.0,453285.83,1570.61,711936605.6,33443524.69,73.78
5545,13475e94-e6c0-4614-9457-3608749e043a,cassava,40,40,-40,40.0,23632.38,5360.63,126684489.06,3338368.91,141.26
5546,13475e94-e6c0-4614-9457-3608749e043a,groundnuts,0,0,0,0.0,304564.7,543.49,165529016.0,9220396.03,30.27
5547,13475e94-e6c0-4614-9457-3608749e043a,maize,0,0,0,0.0,95021.86,1123.59,106765418.16,8651603.16,91.05
5548,13475e94-e6c0-4614-9457-3608749e043a,sesame,0,0,0,0.0,647449.22,314.09,203354209.82,19700655.21,30.43
5549,13475e94-e6c0-4614-9457-3608749e043a,sorghum,0,0,0,0.0,453285.83,1570.61,711936605.6,33443524.69,73.78
5550,b5928f0a-4ccd-449c-bf44-28ade4a2263f,cassava,50,40,-40,40.0,32073.7,4299.3,137894495.89,4511030.49,140.65
5551,b5928f0a-4ccd-449c-bf44-28ade4a2263f,groundnuts,0,0,0,0.0,303989.21,543.65,165264020.57,9164562.45,30.15
5552,b5928f0a-4ccd-449c-bf44-28ade4a2263f,maize,0,0,0,0.0,93735.8,1131.03,106017716.41,8352316.31,89.1
5553,b5928f0a-4ccd-449c-bf44-28ade4a2263f,sesame,0,0,0,0.0,644244.9,314.63,202701646.68,19484597.9,30.24
5554,b5928f0a-4ccd-449c-bf44-28ade4a2263f,sorghum,0,0,0,0.0,449910.39,1578.02,709965523.6,32842040.85,73.0
5555,2d64b4e4-84f6-4b01-8a1a-542466d516e1,cassava,-50,40,-30,30.0,6623.99,13275.97,87939845.17,892987.28,134.81
5556,2d64b4e4-84f6-4b01-8a1a-542466d516e1,groundnuts,0,0,0,0.0,305683.53,543.21,166051598.08,9331375.4,30.53
5557,2d64b4e4-84f6-4b01-8a1a-542466d516e1,maize,0,0,0,0.0,97709.28,1108.51,108311414.6,9306579.99,95.25
5558,2d64b4e4-84f6-4b01-8a1a-542466d516e1,sesame,0,0,0,0.0,653812.5,313.01,204651096.68,20135845.94,30.8
5559,2d64b4e4-84f6-4b01-8a1a-542466d516e1,sorghum,0,0,0,0.0,460124.7,1555.89,715902452.1,34687759.39,75.39
5560,42c8f2ea-7835-44d1-b0ea-f39c36a9cb8e,cassava,-40,40,-30,30.0,8526.32,11068.47,94373287.59,1148556.15,134.71
5561,42c8f2ea-7835-44d1-b0ea-f39c36a9cb8e,groundnuts,0,0,0,0.0,305526.98,543.31,165997180.03,9319955.23,30.5
5562,42c8f2ea-7835-44d1-b0ea-f39c36a9cb8e,maize,0,0,0,0.0,97424.73,1110.09,108150294.54,9236469.1,94.81
5563,42c8f2ea-7835-44d1-b0ea-f39c36a9cb8e,sesame,0,0,0,0.0,653073.83,313.16,204515470.8,20090735.16,30.76
5564,42c8f2ea-7835-44d1-b0ea-f39c36a9cb8e,sorghum,0,0,0,0.0,459402.15,1557.45,715494722.58,34558832.36,75.23
5565,4156edbb-361c-4f29-9a09-4bb5457b8884,cassava,-30,40,-30,30.0,8526.32,11068.47,94373287.59,1148556.15,134.71
5566,4156edbb-361c-4f29-9a09-4bb5457b8884,groundnuts,0,0,0,0.0,305526.98,543.31,165997180.03,9319955.23,30.5
5567,4156edbb-361c-4f29-9a09-4bb5457b8884,maize,0,0,0,0.0,97424.73,1110.09,108150294.54,9236469.1,94.81
5568,4156edbb-361c-4f29-9a09-4bb5457b8884,sesame,0,0,0,0.0,653073.83,313.16,204515470.8,20090735.16,30.76
5569,4156edbb-361c-4f29-9a09-4bb5457b8884,sorghum,0,0,0,0.0,459402.15,1557.45,715494722.58,34558832.36,75.23
5570,e1cffcb5-93f1-42d8-965f-e6654d9326ab,cassava,-20,40,-30,30.0,12692.04,8309.91,105469684.0,1706792.4,134.48
5571,e1cffcb5-93f1-42d8-965f-e6654d9326ab,groundnuts,0,0,0,0.0,305186.13,543.53,165877050.73,9294761.81,30.46
5572,e1cffcb5-93f1-42d8-965f-e6654d9326ab,maize,0,0,0,0.0,96803.9,1113.57,107797739.15,9084918.51,93.85
5573,e1cffcb5-93f1-42d8-965f-e6654d9326ab,sesame,0,0,0,0.0,651455.7,313.48,204216569.52,19991501.62,30.69
5574,e1cffcb5-93f1-42d8-965f-e6654d9326ab,sorghum,0,0,0,0.0,457816.24,1560.88,714597174.38,34276573.66,74.87
5575,67d43e31-701a-4bee-8e45-910ae66104ae,cassava,-10,40,-30,30.0,12692.04,8309.91,105469684.0,1706792.4,134.48
5576,67d43e31-701a-4bee-8e45-910ae66104ae,groundnuts,0,0,0,0.0,305186.13,543.53,165877050.73,9294761.81,30.46
5577,67d43e31-701a-4bee-8e45-910ae66104ae,maize,0,0,0,0.0,96803.9,1113.57,107797739.15,9084918.51,93.85
5578,67d43e31-701a-4bee-8e45-910ae66104ae,sesame,0,0,0,0.0,651455.7,313.48,204216569.52,19991501.62,30.69
5579,67d43e31-701a-4bee-8e45-910ae66104ae,sorghum,0,0,0,0.0,457816.24,1560.88,714597174.38,34276573.66,74.87
5580,31489e2a-049a-457d-8749-2a3b8f18a8c2,cassava,0,40,-30,30.0,17269.03,6655.55,114934851.96,2317877.54,134.22
5581,31489e2a-049a-457d-8749-2a3b8f18a8c2,groundnuts,0,0,0,0.0,304814.66,543.75,165743525.85,9266787.86,30.4
5582,31489e2a-049a-457d-8749-2a3b8f18a8c2,maize,0,0,0,0.0,96125.41,1117.4,107410825.04,8921494.93,92.81
5583,31489e2a-049a-457d-8749-2a3b8f18a8c2,sesame,0,0,0,0.0,649676.78,313.83,203885138.67,19881770.94,30.6
5584,31489e2a-049a-457d-8749-2a3b8f18a8c2,sorghum,0,0,0,0.0,456068.12,1564.69,713603658.4,33966616.73,74.48
5585,0283d1a7-4341-4a43-8978-984777b9648e,cassava,10,40,-30,30.0,19692.14,6054.2,119220180.88,2640416.32,134.08
5586,0283d1a7-4341-4a43-8978-984777b9648e,groundnuts,0,0,0,0.0,304619.25,543.87,165672182.01,9251854.15,30.37
5587,0283d1a7-4341-4a43-8978-984777b9648e,maize,0,0,0,0.0,95767.77,1119.44,107206191.48,8836267.71,92.27
5588,0283d1a7-4341-4a43-8978-984777b9648e,sesame,0,0,0,0.0,648734.5,314.01,203708396.51,19823387.33,30.56
5589,0283d1a7-4341-4a43-8978-984777b9648e,sorghum,0,0,0,0.0,455140.34,1566.71,713074604.22,33802622.5,74.27
5590,078f9983-681a-482e-bde8-8fd5483f9883,cassava,20,40,-30,30.0,22196.81,5553.22,123263787.33,2973092.66,133.94
5591,078f9983-681a-482e-bde8-8fd5483f9883,groundnuts,0,0,0,0.0,304418.15,543.98,165597958.23,9236327.67,30.34
5592,078f9983-681a-482e-bde8-8fd5483f9883,maize,0,0,0,0.0,95399.22,1121.55,106994824.6,8749099.34,91.71
5593,078f9983-681a-482e-bde8-8fd5483f9883,sesame,0,0,0,0.0,647760.11,314.2,203524774.47,19762830.14,30.51
5594,078f9983-681a-482e-bde8-8fd5483f9883,sorghum,0,0,0,0.0,454179.71,1568.82,712525527.55,33633198.2,74.05
5595,a6dbe853-db5c-49b6-b31c-e7f7bca8d12c,cassava,30,40,-30,30.0,22196.81,5553.22,123263787.33,2973092.66,133.94
5596,a6dbe853-db5c-49b6-b31c-e7f7bca8d12c,groundnuts,0,0,0,0.0,304418.15,543.98,165597958.23,9236327.67,30.34
5597,a6dbe853-db5c-49b6-b31c-e7f7bca8d12c,maize,0,0,0,0.0,95399.22,1121.55,106994824.6,8749099.34,91.71
5598,a6dbe853-db5c-49b6-b31c-e7f7bca8d12c,sesame,0,0,0,0.0,647760.11,314.2,203524774.47,19762830.14,30.51
5599,a6dbe853-db5c-49b6-b31c-e7f7bca8d12c,sorghum,0,0,0,0.0,454179.71,1568.82,712525527.55,33633198.2,74.05
5600,13473c79-7961-4fc5-a531-23f1b0fde603,cassava,40,40,-30,30.0,22196.81,5553.22,123263787.33,2973092.66,133.94
5601,13473c79-7961-4fc5-a531-23f1b0fde603,groundnuts,0,0,0,0.0,304418.15,543.98,165597958.23,9236327.67,30.34
5602,13473c79-7961-4fc5-a531-23f1b0fde603,maize,0,0,0,0.0,95399.22,1121.55,106994824.6,8749099.34,91.71
5603,13473c79-7961-4fc5-a531-23f1b0fde603,sesame,0,0,0,0.0,647760.11,314.2,203524774.47,19762830.14,30.51
5604,13473c79-7961-4fc5-a531-23f1b0fde603,sorghum,0,0,0,0.0,454179.71,1568.82,712525527.55,33633198.2,74.05
5605,d2640bcb-3945-479e-b72e-096588b503ce,cassava,50,40,-30,30.0,30151.47,4451.7,134225242.02,4024711.19,133.48
5606,d2640bcb-3945-479e-b72e-096588b503ce,groundnuts,0,0,0,0.0,303785.17,544.33,165358984.68,9186411.39,30.24
5607,d2640bcb-3945-479e-b72e-096588b503ce,maize,0,0,0,0.0,94236.5,1128.27,106324649.88,8478407.83,89.97
5608,d2640bcb-3945-479e-b72e-096588b503ce,sesame,0,0,0,0.0,644662.56,314.79,202935338.41,19569133.81,30.36
5609,d2640bcb-3945-479e-b72e-096588b503ce,sorghum,0,0,0,0.0,451118.29,1575.57,710767011.06,33095883.77,73.36
5610,370662d2-6f52-4a19-af0f-05bb02d5675e,cassava,-50,40,-20,20.0,6244.33,13724.1,85697762.59,801066.18,128.29
5611,370662d2-6f52-4a19-af0f-05bb02d5675e,groundnuts,0,0,0,0.0,305656.34,543.32,166067998.79,9335165.96,30.54
5612,370662d2-6f52-4a19-af0f-05bb02d5675e,maize,0,0,0,0.0,97805.36,1108.0,108368611.61,9332591.26,95.42
5613,370662d2-6f52-4a19-af0f-05bb02d5675e,sesame,0,0,0,0.0,653902.49,313.03,204692097.19,20150890.84,30.82
5614,370662d2-6f52-4a19-af0f-05bb02d5675e,sorghum,0,0,0,0.0,460345.48,1555.45,716044271.72,34734833.75,75.45
5615,d745f3a1-762d-477d-9d28-eb242dc391ff,cassava,-40,40,-20,20.0,8038.78,11441.21,91973383.41,1030636.55,128.21
5616,d745f3a1-762d-477d-9d28-eb242dc391ff,groundnuts,0,0,0,0.0,305491.64,543.45,166018370.92,9324849.2,30.52
5617,d745f3a1-762d-477d-9d28-eb242dc391ff,maize,0,0,0,0.0,97547.89,1109.44,108223746.55,9269628.41,95.03
5618,d745f3a1-762d-477d-9d28-eb242dc391ff,sesame,0,0,0,0.0,653189.4,313.18,204568388.5,20110125.32,30.79
5619,d745f3a1-762d-477d-9d28-eb242dc391ff,sorghum,0,0,0,0.0,459686.29,1556.88,715677537.73,34619308.51,75.31
5620,2c444fb7-c7e1-4b5b-9aa0-20bf05edbd93,cassava,-30,40,-20,20.0,8038.78,11441.21,91973383.41,1030636.55,128.21
5621,2c444fb7-c7e1-4b5b-9aa0-20bf05edbd93,groundnuts,0,0,0,0.0,305491.64,543.45,166018370.92,9324849.2,30.52
5622,2c444fb7-c7e1-4b5b-9aa0-20bf05edbd93,maize,0,0,0,0.0,97547.89,1109.44,108223746.55,9269628.41,95.03
5623,2c444fb7-c7e1-4b5b-9aa0-20bf05edbd93,sesame,0,0,0,0.0,653189.4,313.18,204568388.5,20110125.32,30.79
5624,2c444fb7-c7e1-4b5b-9aa0-20bf05edbd93,sorghum,0,0,0,0.0,459686.29,1556.88,715677537.73,34619308.51,75.31
